,time,tempV,tempM,tempBi,tempBa,tempS,humV,humM,humBi,humBa,humS,cldV,cldM,cldBi,cldBa,cldS,wndV,wndM,wndBi,wndBa,wndS
3835,2015-06-10 20:00:00+02:00,297.19,296.24,288.982,296.94,302.51,57,50,95,78,50,20,40,66,20,20,4,4,0,6,7
3836,2015-06-10 21:00:00+02:00,295.8,296.52,290.67465625,295.72,300.91,61,47,90,73,57,20,20,72,20,20,3,4,0,6,5
3837,2015-06-10 22:00:00+02:00,295.34,295.82,289.57834375,295.37,299.87,61,47,94,78,64,20,75,68,20,20,3,2,0,5,5
3838,2015-06-10 23:00:00+02:00,294.6,293.49,289.612,295.5,299.0,69,53,90,73,73,0,75,50,20,0,3,2,0,2,5
3839,2015-06-11 00:00:00+02:00,294.2,293.16,288.139,294.77,298.39,78,72,96,64,77,20,20,50,20,20,3,2,0,3,4
3840,2015-06-11 01:00:00+02:00,293.98,292.83,287.796,294.27,297.98,83,60,95,69,77,20,40,37,20,40,3,1,0,4,3
3841,2015-06-11 02:00:00+02:00,293.74,293.15,287.5605,293.82,297.08,83,64,95,78,77,20,40,60,20,40,3,2,1,4,4
3842,2015-06-11 03:00:00+02:00,293.09,292.83,287.18165625,293.34,298.41,83,60,93,88,82,20,75,34,20,75,1,5,1,5,1
3843,2015-06-11 04:00:00+02:00,292.73,292.03,286.91034375,293.5,296.5,83,77,93,88,77,20,40,45,20,40,1,3,1,6,2
3844,2015-06-11 05:00:00+02:00,291.9,291.22,288.361,293.86,296.88,88,77,90,83,72,20,20,36,20,40,1,2,1,4,4
3845,2015-06-11 06:00:00+02:00,291.69,290.9,287.51565625,293.63,297.0,88,72,90,73,77,40,75,53,20,40,3,3,1,3,3
3846,2015-06-11 07:00:00+02:00,291.7,290.06,288.39234375,294.13,298.15,88,77,88,68,77,75,40,50,20,40,2,1,1,2,2
3847,2015-06-11 08:00:00+02:00,292.8,291.09,290.445,295.36,298.99,88,77,83,68,82,75,40,52,20,20,3,2,1,3,1
3848,2015-06-11 09:00:00+02:00,294.13,291.13,290.92965625,296.58,299.99,77,82,82,60,82,75,40,48,0,75,2,2,2,5,2
3849,2015-06-11 10:00:00+02:00,294.95,292.28,292.59034375,297.29,300.98,69,77,78,64,77,75,40,48,0,75,3,1,2,7,3
3850,2015-06-11 11:00:00+02:00,294.24,291.51,291.952,298.57,300.53,64,72,80,65,72,75,40,40,0,75,0,3,1,8,3
3851,2015-06-11 12:00:00+02:00,294.31,288.89,294.379,298.65,300.92,69,93,75,65,68,75,75,42,0,75,3,10,2,8,4
3852,2015-06-11 13:00:00+02:00,294.95,286.95,294.507,298.44,300.694,77,78,75,76,50,88,24,37,36,0,0,2,1,6,5
3853,2015-06-11 14:00:00+02:00,296.394,294.494,293.132,298.094,300.694,70,76,83,76,50,88,24,52,36,0,0,2,1,7,5
3854,2015-06-11 15:00:00+02:00,296.394,294.494,293.761,298.094,300.694,70,76,81,76,50,88,24,40,36,0,0,2,0,7,5
3855,2015-06-11 16:00:00+02:00,295.991,297.091,292.887,297.041,300.791,64,56,87,81,40,92,36,48,88,0,2,4,0,8,7
3856,2015-06-11 17:00:00+02:00,295.991,297.091,291.796,297.041,300.791,64,56,87,81,40,92,36,62,88,0,2,4,0,8,7
3857,2015-06-11 18:00:00+02:00,293.213,295.613,290.9943125,297.413,298.713,84,70,94,81,47,92,36,68,64,12,1,3,0,7,6
3858,2015-06-11 19:00:00+02:00,293.557,293.357,289.9756875,296.457,296.507,74,67,96,87,50,80,44,80,44,0,0,4,0,6,7
3859,2015-06-11 20:00:00+02:00,293.557,293.357,289.8265,296.457,296.507,74,67,95,87,50,80,44,74,44,0,0,4,0,6,7
3860,2015-06-11 21:00:00+02:00,293.557,293.357,288.518,296.457,296.507,74,67,98,87,50,80,44,92,44,0,0,4,0,6,7
3861,2015-06-11 22:00:00+02:00,289.69,290.54,288.079,295.49,291.84,88,73,98,93,74,32,44,92,92,0,0,1,0,6,5
3862,2015-06-11 23:00:00+02:00,289.69,290.54,288.2555,295.49,291.84,88,73,99,93,74,32,44,92,92,0,0,1,0,6,5
3863,2015-06-12 00:00:00+02:00,289.69,290.54,287.6113125,295.49,291.84,88,73,98,93,74,32,44,92,92,0,0,1,0,6,5
3864,2015-06-12 01:00:00+02:00,287.754,286.654,287.5826875,294.254,291.004,86,88,98,100,87,20,48,92,92,92,1,0,0,3,4
3865,2015-06-12 02:00:00+02:00,287.754,286.654,287.5755,294.254,291.004,86,88,99,100,87,20,48,92,92,92,1,0,0,3,4
3866,2015-06-12 03:00:00+02:00,287.754,286.654,287.5540000000001,294.254,291.004,86,88,100,100,87,20,48,92,92,92,1,0,0,3,4
3867,2015-06-12 04:00:00+02:00,287.586,286.886,286.9115,293.136,291.136,90,84,99,100,88,0,68,92,56,92,2,2,0,2,3
3868,2015-06-12 05:00:00+02:00,287.586,286.886,287.03878125,293.136,291.136,90,84,99,100,88,0,68,92,56,92,2,2,0,2,3
3869,2015-06-12 06:00:00+02:00,287.586,286.886,286.268,293.136,291.136,90,84,98,100,88,0,68,92,56,92,2,2,1,2,3
3870,2015-06-12 07:00:00+02:00,289.893,287.493,286.267,293.643,290.543,80,82,97,100,89,8,0,92,80,56,3,3,1,3,3
3871,2015-06-12 08:00:00+02:00,289.893,287.493,286.9335,293.643,290.543,80,82,94,100,89,8,0,92,80,56,3,3,1,3,3
3872,2015-06-12 09:00:00+02:00,289.893,287.493,286.71,293.643,290.543,80,82,95,100,89,8,0,92,80,56,3,3,1,3,3
3873,2015-06-12 10:00:00+02:00,297.892,291.992,287.154,295.742,293.242,53,69,92,94,75,0,0,92,0,44,3,4,1,3,2
3874,2015-06-12 11:00:00+02:00,297.892,291.992,288.175,295.742,293.242,53,69,89,94,75,0,0,92,0,44,3,4,1,3,2
3875,2015-06-12 12:00:00+02:00,297.892,291.992,288.42665625,295.742,293.242,53,69,87,94,75,0,0,92,0,44,3,4,1,3,2
3876,2015-06-12 13:00:00+02:00,300.771,293.521,289.25534375,297.321,296.221,42,60,84,84,62,0,68,92,0,32,3,5,1,4,5
3877,2015-06-12 14:00:00+02:00,300.771,293.521,288.9345,297.321,296.221,42,60,86,84,62,0,68,86,0,32,3,5,1,4,5
3878,2015-06-12 15:00:00+02:00,300.771,293.521,290.14634375,297.321,296.221,42,60,82,84,62,0,68,88,0,32,3,5,1,4,5
3879,2015-06-12 16:00:00+02:00,301.6740000000001,295.624,290.2086875,297.324,296.074,33,50,82,83,57,8,0,84,0,80,4,5,1,4,6
3880,2015-06-12 17:00:00+02:00,301.6740000000001,295.624,289.2745,297.324,296.074,33,50,87,83,57,8,0,92,0,80,4,5,1,4,6
3881,2015-06-12 18:00:00+02:00,297.621,293.921,289.6690000000001,297.521,297.821,53,65,86,80,51,48,24,84,0,0,1,3,1,4,6
3882,2015-06-12 19:00:00+02:00,299.515,294.115,289.067,296.865,295.665,38,53,90,82,49,32,36,88,0,36,1,3,1,4,6
3883,2015-06-12 20:00:00+02:00,299.515,294.115,288.6385,296.865,295.665,38,53,90,82,49,32,36,84,0,36,1,3,1,4,6
3884,2015-06-12 21:00:00+02:00,299.515,294.115,287.97865625,296.865,295.665,38,53,95,82,49,32,36,90,0,36,1,3,1,4,6
3885,2015-06-12 22:00:00+02:00,294.906,289.706,287.49234375,294.756,291.406,61,55,96,98,67,76,32,89,0,48,1,3,1,3,4
3886,2015-06-12 23:00:00+02:00,294.906,289.706,287.58178125,294.756,291.406,61,55,97,98,67,76,32,92,0,48,1,3,0,3,4
3887,2015-06-13 00:00:00+02:00,294.906,289.706,286.9995,294.756,291.406,61,55,99,98,67,76,32,90,0,48,1,3,0,3,4
3888,2015-06-13 01:00:00+02:00,293.343,286.143,286.993,293.643,289.143,68,59,100,100,82,76,32,92,0,0,0,2,0,2,4
3889,2015-06-13 02:00:00+02:00,293.343,286.143,286.993,293.643,289.143,68,59,100,100,82,76,32,92,0,0,0,2,0,2,4
3890,2015-06-13 03:00:00+02:00,293.343,286.143,286.993,293.643,289.143,68,59,100,100,82,76,32,92,0,0,0,2,0,2,4
3891,2015-06-13 04:00:00+02:00,290.611,283.961,286.861,293.361,287.811,69,72,100,100,82,44,64,92,24,0,0,1,1,1,3
3892,2015-06-13 05:00:00+02:00,290.611,283.961,286.93425,293.361,287.811,69,72,99,100,82,44,64,92,24,0,0,1,1,1,3
3893,2015-06-13 06:00:00+02:00,290.611,283.961,287.0073125,293.361,287.811,69,72,98,100,82,44,64,92,24,0,0,1,1,1,3
3894,2015-06-13 07:00:00+02:00,291.012,286.6620000000001,287.08065625,294.1620000000001,286.9120000000001,70,62,98,100,70,8,92,92,48,32,1,1,1,1,3
3895,2015-06-13 08:00:00+02:00,291.012,286.6620000000001,288.211,294.1620000000001,286.9120000000001,70,62,93,100,70,8,92,90,48,32,1,1,1,1,3
3896,2015-06-13 09:00:00+02:00,291.012,286.6620000000001,287.932,294.1620000000001,286.9120000000001,70,62,94,100,70,8,92,90,48,32,1,1,1,1,3
3897,2015-06-13 10:00:00+02:00,297.943,290.643,288.71,295.543,292.943,49,56,91,93,51,32,76,89,56,48,0,2,1,1,4
3898,2015-06-13 11:00:00+02:00,297.943,290.643,288.366,295.543,292.943,49,56,90,93,51,32,76,92,56,48,0,2,1,1,4
3899,2015-06-13 12:00:00+02:00,297.943,290.643,289.518,295.543,292.943,49,56,86,93,51,32,76,89,56,48,0,2,1,1,4
3900,2015-06-13 13:00:00+02:00,297.381,292.881,289.548,296.431,294.831,60,53,84,87,48,36,88,90,8,80,3,3,1,2,5
3901,2015-06-13 14:00:00+02:00,297.381,292.881,290.217,296.431,294.831,60,53,79,87,48,36,88,82,8,80,3,3,1,2,5
3902,2015-06-13 15:00:00+02:00,297.381,292.881,290.034,296.431,294.831,60,53,78,87,48,36,88,86,8,80,3,3,1,2,5
3903,2015-06-13 16:00:00+02:00,294.889,293.689,290.49,296.089,296.389,77,50,74,87,43,76,20,81,36,0,1,4,1,4,5
3904,2015-06-13 17:00:00+02:00,294.889,293.689,289.9335,296.089,296.389,77,50,79,87,43,76,20,70,36,0,1,4,0,4,5
3905,2015-06-13 18:00:00+02:00,291.946,292.396,290.7270000000001,294.946,296.296,89,48,71,93,41,80,48,66,12,0,1,4,0,3,6
3906,2015-06-13 19:00:00+02:00,290.439,293.089,290.508,294.539,294.639,96,40,74,95,44,36,0,57,0,0,2,5,0,2,6
3907,2015-06-13 20:00:00+02:00,290.439,293.089,288.7325,294.539,294.639,96,40,82,95,44,36,0,44,0,0,2,5,1,2,6
3908,2015-06-13 21:00:00+02:00,290.439,293.089,289.0323125,294.539,294.639,96,40,82,95,44,36,0,36,0,0,2,5,0,2,6
3909,2015-06-13 22:00:00+02:00,288.1690000000001,288.619,287.77565625,293.1690000000001,290.869,95,41,89,100,59,8,0,24,12,12,1,4,0,2,5
3910,2015-06-13 23:00:00+02:00,288.1690000000001,288.619,287.3245,293.1690000000001,290.869,95,41,87,100,59,8,0,48,12,12,1,4,0,2,5
3911,2015-06-14 00:00:00+02:00,288.1690000000001,288.619,285.79934375,293.1690000000001,290.869,95,41,95,100,59,8,0,24,12,12,1,4,0,2,5
3912,2015-06-14 01:00:00+02:00,286.46,286.16,285.0796875,292.81,289.36,90,50,96,100,70,0,0,36,12,44,2,4,0,3,4
3913,2015-06-14 02:00:00+02:00,286.46,286.16,286.05159375,292.81,289.36,90,50,98,100,70,0,0,50,12,44,2,4,0,3,4
3914,2015-06-14 03:00:00+02:00,286.46,286.16,285.05,292.81,289.36,90,50,98,100,70,0,0,62,12,44,2,4,0,3,4
3915,2015-06-14 04:00:00+02:00,285.24,283.09,285.74,292.79,287.34,86,67,100,100,70,0,0,76,0,8,3,2,0,3,2
3916,2015-06-14 05:00:00+02:00,285.24,283.09,285.74,292.79,287.34,86,67,100,100,70,0,0,76,0,8,3,2,0,3,2
3917,2015-06-14 06:00:00+02:00,285.24,283.09,285.74,292.79,287.34,86,67,100,100,70,0,0,76,0,8,3,2,0,3,2
3918,2015-06-14 07:00:00+02:00,286.987,282.837,285.573,292.837,285.2870000000001,76,75,97,100,83,0,0,70,0,0,3,2,1,4,1
3919,2015-06-14 08:00:00+02:00,286.987,282.837,286.81759375,292.837,285.2870000000001,76,75,93,100,83,0,0,60,0,0,3,2,1,4,1
3920,2015-06-14 09:00:00+02:00,286.987,282.837,286.41534375,292.837,285.2870000000001,76,75,92,100,83,0,0,54,0,0,3,2,1,4,1
3921,2015-06-14 10:00:00+02:00,294.6,290.35,287.42465625,296.6040000000001,293.0,61,53,88,82,58,0,12,45,0,24,3,3,1,3,2
3922,2015-06-14 11:00:00+02:00,294.6,290.35,288.6435,296.874,293.0,61,53,82,80,58,0,12,44,0,24,3,3,0,4,2
3923,2015-06-14 12:00:00+02:00,294.6,290.35,289.583,296.079,293.0,61,53,79,83,58,0,12,32,0,24,3,3,0,5,2
3924,2015-06-14 13:00:00+02:00,297.5540000000001,293.5540000000001,290.732,296.079,292.3540000000001,49,46,74,83,68,0,0,28,0,88,2,4,0,5,4
3925,2015-06-14 14:00:00+02:00,297.5540000000001,293.5540000000001,288.406,294.851,292.3540000000001,49,46,87,91,68,0,0,58,80,88,2,4,1,3,4
3926,2015-06-14 15:00:00+02:00,297.5540000000001,293.5540000000001,290.71334375,294.851,292.3540000000001,49,46,77,91,68,0,0,42,80,88,2,4,0,3,4
3927,2015-06-14 16:00:00+02:00,298.874,294.224,289.54565625,294.851,295.024,38,39,84,91,59,12,48,61,80,8,3,4,0,3,7
3928,2015-06-14 17:00:00+02:00,298.874,294.224,289.73,292.064,295.024,38,39,78,100,59,12,48,50,32,8,3,4,0,3,7
3929,2015-06-14 18:00:00+02:00,299.028,294.428,288.11165625,292.456,296.028,35,37,90,100,48,48,56,78,32,76,3,5,1,4,7
3930,2015-06-14 19:00:00+02:00,297.4790000000001,293.4790000000001,287.84534375,292.456,294.029,34,34,89,100,53,92,80,77,32,92,3,4,1,4,6
3931,2015-06-14 20:00:00+02:00,297.4790000000001,293.4790000000001,286.9645,292.456,294.029,34,34,94,100,53,92,80,78,32,92,3,4,0,4,6
3932,2015-06-14 23:00:00+02:00,294.651,293.4790000000001,286.903,294.49,294.029,39,34,91,93,53,88,80,76,36,92,2,4,0,3,6
3933,2015-06-15 00:00:00+02:00,294.651,290.901,286.2270000000001,294.49,291.951,39,40,94,93,66,88,68,76,36,76,2,3,0,3,5
3934,2015-06-15 01:00:00+02:00,291.583,287.533,286.481,294.49,291.951,46,61,93,93,66,0,36,84,36,76,3,4,0,3,5
3935,2015-06-15 02:00:00+02:00,291.583,287.533,285.495,294.73,291.951,46,61,98,64,66,0,36,81,40,76,3,4,0,4,5
3936,2015-06-15 03:00:00+02:00,291.583,287.533,285.439,294.73,290.783,46,61,98,64,76,0,36,86,40,92,3,4,0,4,3
3937,2015-06-15 04:00:00+02:00,289.8640000000001,284.8640000000001,285.425,295.45,290.783,55,90,99,64,76,64,92,88,20,92,2,2,0,5,3
3938,2015-06-15 05:00:00+02:00,289.8640000000001,284.8640000000001,285.383,295.45,290.783,55,90,100,64,76,64,92,92,20,92,2,2,0,5,3
3939,2015-06-15 06:00:00+02:00,289.8640000000001,284.8640000000001,285.821,293.58,288.014,55,90,98,61,100,64,92,92,40,92,2,2,0,6,2
3940,2015-06-15 07:00:00+02:00,290.006,284.656,285.643,293.58,288.014,60,99,99,61,100,48,92,92,40,92,1,1,0,6,2
3941,2015-06-15 08:00:00+02:00,290.006,284.656,286.18365625,293.03,288.014,60,99,97,64,100,48,92,92,40,92,1,1,1,5,2
3942,2015-06-15 09:00:00+02:00,290.006,284.656,286.10834375,293.03,287.606,60,99,98,64,99,48,92,92,40,92,1,1,1,5,2
3943,2015-06-15 10:00:00+02:00,295.84,287.34,286.713,294.18,287.606,45,87,96,64,99,24,76,90,75,92,0,1,1,2,2
3944,2015-06-15 11:00:00+02:00,295.84,287.34,286.411,294.18,287.606,45,87,97,64,99,24,76,90,75,92,0,1,1,2,2
3945,2015-06-15 12:00:00+02:00,295.84,287.34,286.789,295.01,289.94,45,87,96,69,100,24,76,89,40,76,0,1,1,3,2
3946,2015-06-15 13:00:00+02:00,296.29,290.16,287.6515,294.23,289.94,44,55,88,73,100,20,40,68,40,76,2,2,1,3,2
3947,2015-06-15 14:00:00+02:00,297.72,290.12,287.868,293.68,289.94,44,67,89,73,100,20,40,73,40,76,3,1,1,2,2
3948,2015-06-15 15:00:00+02:00,297.57,291.13,288.569,293.68,300.47,50,55,84,73,46,40,40,58,40,40,2,2,1,2,2
3949,2015-06-15 16:00:00+02:00,297.33,291.77,288.6955,292.65,300.66,57,55,81,73,40,20,40,50,40,40,5,3,1,1,3
3950,2015-06-15 17:00:00+02:00,295.12,292.58,289.588,292.65,301.28,57,52,75,73,31,40,40,33,40,40,4,1,1,1,5
3951,2015-06-15 18:00:00+02:00,293.37,292.97,289.906,291.86,301.17,64,45,71,77,29,20,40,22,40,0,5,1,2,1,4
3952,2015-06-15 19:00:00+02:00,290.86,292.48,288.9005,291.86,301.77,82,52,74,77,27,75,40,22,40,0,6,2,1,1,4
3953,2015-06-15 20:00:00+02:00,290.49,290.0,289.65965625,291.47,301.25,93,67,68,82,31,75,40,8,40,20,5,5,2,2,4
3954,2015-06-15 21:00:00+02:00,289.61,287.07,289.09534375,291.22,300.58,100,87,69,82,29,75,75,4,20,20,3,4,2,1,5
3955,2015-06-15 21:00:00+02:00,289.61,287.07,287.5825,290.93,300.75,100,87,77,88,29,75,75,12,20,20,3,4,1,3,4
3956,2015-06-15 22:00:00+02:00,289.24,286.8,287.3343125,290.76,299.8,100,87,76,82,38,75,75,4,20,20,2,4,1,3,5
3957,2015-06-15 22:00:00+02:00,289.24,286.96,286.13765625,290.47,298.41,100,87,81,82,43,75,75,8,20,20,2,3,1,3,5
3958,2015-06-15 23:00:00+02:00,289.15,286.96,286.043,289.96,297.53,100,87,81,82,52,75,75,21,20,0,4,3,1,3,4
3959,2015-06-16 00:00:00+02:00,289.7,286.68,284.4790000000001,289.96,296.91,93,87,89,82,60,75,75,22,20,0,3,3,1,3,3
3960,2015-06-16 01:00:00+02:00,289.5,286.47,284.017,289.82,295.53,88,93,90,77,63,75,40,33,20,0,4,2,1,4,2
3961,2015-06-16 02:00:00+02:00,289.3,286.29,285.126,289.82,295.26,88,87,88,77,77,40,75,52,20,0,4,2,1,4,3
3962,2015-06-16 03:00:00+02:00,289.11,286.51,284.1403125,289.4,296.5,88,87,91,68,82,40,40,60,75,0,2,1,1,4,3
3963,2015-06-16 04:00:00+02:00,288.76,285.82,284.7256875,289.4,294.97,93,87,90,68,77,20,75,76,75,0,1,3,1,4,2
3964,2015-06-16 05:00:00+02:00,288.44,285.22,284.58,289.37,294.0,87,82,90,88,82,20,20,68,75,0,3,2,1,6,1
3965,2015-06-16 06:00:00+02:00,288.24,284.89,285.409,289.37,294.16,87,82,89,88,87,20,20,92,75,0,1,1,1,6,0
3966,2015-06-16 07:00:00+02:00,288.4,284.69,285.507,289.65,294.11,87,87,89,88,82,20,20,92,75,0,1,2,1,0,0
3967,2015-06-16 08:00:00+02:00,288.78,287.25,286.202,289.65,294.14,93,87,84,88,87,40,0,92,75,0,1,2,1,0,0
3968,2015-06-16 09:00:00+02:00,290.3,289.56,286.101,291.31,296.82,88,76,86,82,72,40,0,92,75,0,0,1,1,1,1
3969,2015-06-16 10:00:00+02:00,292.78,292.25,286.597,294.08,301.12,77,67,83,68,56,20,20,92,40,0,3,2,1,3,2
3970,2015-06-16 11:00:00+02:00,293.92,293.42,287.3295,295.4,303.13,64,55,80,64,49,20,0,86,40,0,0,1,1,3,1
3971,2015-06-16 12:00:00+02:00,295.13,295.03,287.7466875,295.74,303.05,56,49,77,64,41,40,20,88,40,0,1,1,1,3,2
3972,2015-06-16 13:00:00+02:00,295.55,293.9,288.40034375,295.09,303.74,56,49,74,60,33,40,20,84,40,0,1,2,1,4,2
3973,2015-06-16 14:00:00+02:00,294.88,295.16,288.4995,294.66,303.3,64,43,73,60,34,75,40,50,20,0,4,2,2,3,2
3974,2015-06-16 15:00:00+02:00,294.99,296.51,289.338,293.76,304.27,64,38,70,60,26,75,40,56,40,0,4,2,2,5,3
3975,2015-06-16 16:00:00+02:00,296.2,297.09,289.622,292.78,304.49,60,33,68,60,26,40,40,32,40,0,3,2,2,5,2
3976,2015-06-16 17:00:00+02:00,296.98,297.76,289.0425,294.49,305.33,53,33,68,53,25,20,40,40,20,0,2,2,2,4,0
3977,2015-06-16 18:00:00+02:00,297.64,297.68,289.6143125,293.49,304.65,50,31,66,57,23,20,40,5,20,0,3,1,2,4,1
3978,2015-06-16 19:00:00+02:00,297.52,297.02,289.32265625,292.59,304.85,53,29,65,47,22,20,40,2,40,0,3,2,2,5,1
3979,2015-06-16 20:00:00+02:00,296.35,296.68,287.4845,292.71,304.69,60,31,74,64,23,20,40,4,20,0,4,2,1,2,1
3980,2015-06-16 21:00:00+02:00,295.32,296.3,287.70834375,292.42,304.26,64,29,71,68,23,20,20,0,20,0,3,2,1,3,0
3981,2015-06-16 22:00:00+02:00,293.97,294.36,286.3856875,291.9,302.99,68,35,77,68,30,20,0,0,20,0,1,3,1,2,0
3982,2015-06-16 23:00:00+02:00,293.46,292.49,285.6595,291.38,300.75,68,43,80,68,44,20,0,10,20,0,1,2,1,3,4
3983,2015-06-17 00:00:00+02:00,292.3,291.65,284.138,291.31,298.76,73,46,87,68,49,20,0,6,20,0,0,2,1,2,2
3984,2015-06-17 01:00:00+02:00,291.45,290.77,283.213,290.81,297.75,88,52,91,72,53,0,0,13,20,20,1,2,0,2,0
3985,2015-06-17 02:00:00+02:00,290.7,289.89,284.9895,290.31,297.66,88,59,87,72,49,0,0,46,20,20,1,2,1,1,3
3986,2015-06-17 03:00:00+02:00,289.62,289.35,283.164,290.15,297.39,88,63,94,77,72,0,0,44,20,0,2,1,0,2,1
3987,2015-06-17 04:00:00+02:00,289.32,288.8,284.04,289.93,295.59,88,67,93,82,63,0,0,68,20,0,1,0,1,2,0
3988,2015-06-17 05:00:00+02:00,288.6,288.04,283.798,289.55,294.63,93,67,95,82,72,0,0,56,20,0,0,2,1,3,1
3989,2015-06-17 06:00:00+02:00,288.31,286.83,285.04665625,289.1,294.28,88,72,93,77,72,0,0,92,20,0,1,3,1,4,3
3990,2015-06-17 07:00:00+02:00,288.59,285.7,285.17734375,289.44,295.08,82,82,94,68,77,0,0,92,20,0,1,2,1,5,1
3991,2015-06-17 08:00:00+02:00,291.9,288.29,285.9055,291.04,296.14,82,76,92,63,77,0,0,84,20,0,2,2,1,4,0
3992,2015-06-17 09:00:00+02:00,294.26,290.16,285.837,293.15,298.06,60,67,94,63,64,0,0,86,0,0,1,1,1,7,1
3993,2015-06-17 10:00:00+02:00,296.63,292.77,286.366,294.33,301.56,47,55,93,56,40,0,0,81,0,0,1,2,1,6,3
3994,2015-06-17 11:00:00+02:00,297.53,295.19,287.9835,296.02,305.77,47,40,83,50,32,20,0,50,20,0,1,4,1,3,3
3995,2015-06-17 12:00:00+02:00,297.98,295.43,288.14965625,296.59,306.0,47,35,85,53,28,20,0,53,20,0,2,3,1,2,3
3996,2015-06-17 13:00:00+02:00,298.05,295.05,289.4043125,297.09,303.15,50,35,78,60,22,20,0,30,20,0,3,2,1,3,2
3997,2015-06-17 14:00:00+02:00,297.37,296.3,289.3615,297.9,307.23,57,25,76,60,18,20,0,38,20,0,5,2,1,3,1
3998,2015-06-17 15:00:00+02:00,297.38,297.45,291.0486875,297.94,307.38,57,23,67,69,18,20,0,5,20,0,5,3,1,4,2
3999,2015-06-17 16:00:00+02:00,297.46,298.26,291.4383125,298.48,307.74,53,27,64,60,15,20,0,2,20,0,4,3,2,5,3
4000,2015-06-17 17:00:00+02:00,297.05,298.57,290.458,298.04,307.26,57,27,67,50,15,20,0,4,20,0,5,3,1,6,1
4001,2015-06-17 18:00:00+02:00,297.17,299.24,291.3043125,297.24,307.26,53,30,61,57,15,20,0,0,20,0,4,3,2,5,3
4002,2015-06-17 19:00:00+02:00,296.66,298.72,290.78065625,297.24,306.87,53,30,62,57,16,20,0,0,20,0,4,3,2,4,2
4003,2015-06-17 20:00:00+02:00,296.52,298.16,288.7375,296.2,306.78,53,34,74,64,15,20,0,0,20,0,4,5,1,3,1
4004,2015-06-17 21:00:00+02:00,296.26,297.0,288.72034375,294.83,306.14,53,33,71,64,16,20,0,0,20,0,3,5,1,2,1
4005,2015-06-17 22:00:00+02:00,294.45,295.04,287.18365625,294.02,305.61,60,38,80,68,20,20,0,0,20,0,2,3,1,2,2
4006,2015-06-17 23:00:00+02:00,293.14,293.49,286.593,293.93,302.02,68,40,80,68,30,0,0,0,20,0,0,3,1,1,5
4007,2015-06-18 00:00:00+02:00,292.61,292.06,284.741,293.9,301.03,68,49,91,68,29,0,0,0,20,0,1,4,0,2,4
4008,2015-06-18 01:00:00+02:00,292.26,290.82,283.835,293.31,299.93,73,48,94,77,27,0,0,0,20,0,0,4,0,3,3
4009,2015-06-18 02:00:00+02:00,291.11,289.81,284.1945,292.81,298.26,88,55,93,77,33,0,0,24,20,0,1,4,0,2,3
4010,2015-06-18 03:00:00+02:00,290.82,289.19,282.86665625,291.95,298.92,82,59,98,77,60,0,0,16,20,0,1,4,0,2,1
4011,2015-06-18 04:00:00+02:00,290.37,288.8,282.8043125,291.31,297.39,82,59,98,77,53,0,40,32,20,0,1,2,0,1,1
4012,2015-06-18 05:00:00+02:00,289.59,288.08,284.215,291.19,295.8,88,62,95,77,68,0,40,34,20,0,0,3,1,2,2
4013,2015-06-18 06:00:00+02:00,289.55,287.68,283.66165625,290.99,295.99,82,62,97,82,72,0,20,54,20,0,1,2,0,2,1
4014,2015-06-18 07:00:00+02:00,289.36,287.17,284.58134375,291.31,296.68,88,67,95,82,72,0,0,61,20,0,2,3,1,2,0
4015,2015-06-18 08:00:00+02:00,292.55,289.2,286.4305,292.59,296.72,82,62,86,77,72,0,0,24,0,0,1,1,0,5,0
4016,2015-06-18 09:00:00+02:00,294.8,290.97,287.04034375,293.45,298.39,77,59,87,60,64,20,0,45,0,0,0,2,1,5,1
4017,2015-06-18 10:00:00+02:00,296.3,293.61,288.5796875,295.62,302.35,60,52,80,56,44,0,0,22,0,0,1,3,1,5,3
4018,2015-06-18 11:00:00+02:00,296.92,295.92,289.6525,296.76,304.71,60,46,78,50,31,0,0,34,0,0,1,3,1,4,4
4019,2015-06-18 12:00:00+02:00,297.82,297.81,291.3473125,298.0,305.99,53,38,70,57,28,20,0,0,20,0,1,2,1,2,3
4020,2015-06-18 13:00:00+02:00,298.48,297.68,292.57565625,298.7,306.03,50,38,66,50,26,20,0,0,20,0,1,2,1,4,3
4021,2015-06-18 14:00:00+02:00,299.918,297.82,292.2135,299.71,305.568,42,31,66,82,33,0,0,0,0,0,3,2,1,2,2
4022,2015-06-18 15:00:00+02:00,299.918,300.868,293.972,296.618,305.568,42,36,61,82,33,0,0,0,0,0,3,2,1,2,2
4023,2015-06-18 16:00:00+02:00,300.224,303.074,294.14,296.824,307.9240000000001,39,30,60,80,27,0,0,0,0,0,3,2,1,3,2
4024,2015-06-18 17:00:00+02:00,300.224,303.074,293.1785,296.824,307.9240000000001,39,30,61,80,27,0,0,0,0,0,3,2,1,3,2
4025,2015-06-18 18:00:00+02:00,301.058,302.708,293.723,297.008,307.658,36,31,59,78,28,0,0,0,0,0,2,1,1,4,1
4026,2015-06-18 19:00:00+02:00,300.153,302.253,293.138,296.453,307.653,34,25,60,81,21,0,0,0,0,0,2,2,1,6,1
4027,2015-06-18 20:00:00+02:00,300.153,302.253,290.6505,296.453,307.653,34,25,73,81,21,0,0,0,0,0,2,2,1,6,1
